,portfolio,benchmark,regime
2012-02-03,1.28746757078781,1.2850165953049502,Bull
2012-02-06,1.2873320772242898,1.2896156797738538,Bull
2012-02-07,1.2886652179929736,1.285175530422638,Bull
2012-02-08,1.2900467406470442,1.287861847356106,Bull
2012-02-09,1.2898044444655712,1.2849816400626082,Bull
2012-02-10,1.2857554828842426,1.2859615035724126,Bull
2012-02-13,1.2901966217348475,1.2923637515684774,Bull
2012-02-14,1.289518807169054,1.2941262545570722,Bull
2012-02-15,1.2875638375448935,1.28958437465147,Bull
2012-02-16,1.2931237013601522,1.2940275263900836,Bull
2012-02-17,1.2943214951307356,1.295948999248079,Bull
2012-02-21,1.294906704824623,1.290554246060556,Bull
2012-02-22,1.2950872461338272,1.2945505274477136,Bull
2012-02-23,1.2979693997058985,1.2979765965159964,Bull
2012-02-24,1.29955301120921,1.3030667922669088,Bull
2012-02-27,1.3008106901175929,1.3089933320506475,Bull
2012-02-28,1.3035503513384523,1.3095607276607426,Bull
2012-02-29,1.2965435212936973,1.3032847061422166,Bull
2012-03-01,1.2999695285168091,1.3024285731309435,Bull
2012-03-02,1.298673414390626,1.3049387876658056,Bull
2012-03-05,1.2952962165783202,1.297601362498925,Bull
2012-03-06,1.28555457587606,1.2925122764826718,Bull
2012-03-07,1.2896638814177783,1.2947573621252633,Bull
2012-03-08,1.2958160923375581,1.297303328637176,Bull
2012-03-09,1.2981175649555285,1.3013447219104959,Bull
2012-03-12,1.297509056922625,1.3013120648895657,Bull
2012-03-13,1.3049147929563232,1.3062282561041039,Bull
2012-03-14,1.2995436959733266,1.2922244300633814,Bull
2012-03-15,1.3041761914162793,1.2975049976489186,Bull
2012-03-16,1.3058567199589453,1.2996099749492247,Bull
2012-03-19,1.3068107962444322,1.2964612969168023,Bull
2012-03-20,1.304095008248644,1.2962698962274448,Bull
2012-03-21,1.304227265004701,1.300859380522063,Bull
2012-03-22,1.3001106967816227,1.2969125065090708,Bull
2012-03-23,1.3039607013729846,1.3043309251090762,Bull
2012-03-26,1.312986908572839,1.3126415541848058,Bull
2012-03-27,1.3115002737677575,1.3139712730242779,Bull
2012-03-28,1.3074210405179763,1.3093205637291792,Bull
2012-03-29,1.3069649001790464,1.3119078926911307,Bull
2012-03-30,1.3085681470527664,1.306289840455534,Bull
2012-04-02,1.3141341800855746,1.3149182529136973,Bull
2012-04-03,1.307611035719726,1.3025773393969193,Bull
2012-04-04,1.3012237006705627,1.301993165984826,Bull
2012-04-05,1.3019738046457525,1.3053655225154026,Bull
2012-04-09,1.298837047240849,1.3087776759539693,Bull
2012-04-10,1.2907183908903612,1.3015322733768147,Bull
2012-04-11,1.294698418450193,1.3016155342591222,Bull
2012-04-12,1.2977184993405555,1.3096557459979508,Bear
2012-04-13,1.2910709029609924,1.3087878822023715,Bull
2012-04-16,1.2909319600353892,1.307511058135975,Bull
2012-04-17,1.2926894172983636,1.3188170145001163,Bear
2012-04-18,1.2906656995487575,1.3176815950091383,Bull
2012-04-19,1.2903668009785152,1.3131010228212565,Bear
2012-04-20,1.2919117331823644,1.314505982548802,Bull
2012-04-23,1.2868038069295216,1.3116921845402567,Bull
2012-04-24,1.2885689602427088,1.310990781377342,Bull
2012-04-25,1.296346151290883,1.3190736465574369,Bull
2012-04-26,1.3015869605478778,1.3277595121853758,Bull
2012-04-27,1.3028484436683396,1.3295203915845046,Bull
2012-04-30,1.3009422445360985,1.3267012552312203,Bull
2012-05-01,1.3037521286204514,1.3289002501947271,Bull
2012-05-02,1.302038249117123,1.3302647812503656,Bull
2012-05-03,1.2967541706857513,1.3240418340301712,Bull
2012-05-04,1.288538551076137,1.3153620267301998,Bull
2012-05-07,1.2892185969387882,1.3160277582812192,Bull
2012-05-08,1.2876614886005153,1.3156664763510848,Crisis
2012-05-09,1.2832665893249888,1.311337997379796,Bull
2012-05-10,1.284410459320998,1.3114171051095693,Bull
2012-05-11,1.2827642626769407,1.3133827630842467,Bull
2012-05-14,1.2760476210618634,1.3120079959302196,Bull
2012-05-15,1.2718606272962372,1.3096102675756092,Bull
2012-05-16,1.2693376415339561,1.3081122748306742,Bull
2012-05-17,1.2635693254947225,1.305734877884246,Bull
2012-05-18,1.2595454591946325,1.2991558270398482,Bull
2012-05-21,1.2606693524500343,1.3114660048974296,Crisis
2012-05-22,1.2575368728082326,1.3069966773185706,Crisis
2012-05-23,1.2582853078616694,1.311037684063285,Bear
2012-05-24,1.258219322218174,1.3105864533487617,Bull
2012-05-25,1.2575492266133113,1.309996844732408,Bull
2012-05-29,1.2633898756079414,1.3179031647501376,Bull
2012-05-30,1.2573813208248406,1.3197991775146172,Bull
2012-05-31,1.2575694783274707,1.3241664169247076,Bull
2012-06-01,1.2644928607090073,1.3167377317118776,Bear
2012-06-04,1.262021253562857,1.3122068636129969,Bear
2012-06-05,1.2604874778325357,1.3111470357656947,Crisis
2012-06-06,1.2604111674410359,1.318341821189695,Bear
2012-06-07,1.2588589315867038,1.3196222148784846,Bear
2012-06-08,1.2598769331478186,1.325792392941337,Bear
2012-06-11,1.253580072997872,1.318105588793626,Bull
2012-06-12,1.2596826822620453,1.322372696962484,Bull
2012-06-13,1.2571186768605571,1.3225192857075885,Bull
2012-06-14,1.258122764864207,1.330258943765118,Bear
2012-06-15,1.26501547366637,1.341384628612349,Bull
2012-06-18,1.266056479944108,1.3458308354725042,Bull
2012-06-19,1.2705947733636176,1.3466097454206216,Bull
2012-06-20,1.2696606476484975,1.34796259429923,Bull
2012-06-21,1.2555290436766235,1.3326808078603416,Bull
2012-06-22,1.2591376674632355,1.331729416085119,Bull
2012-06-25,1.2604245722550855,1.3266716583774787,Bear
2012-06-26,1.2623957390036156,1.3285803450401004,Bull
2012-06-27,1.2646647369035304,1.33660899176732,Bear
2012-06-28,1.2630363660415338,1.3356305513928222,Bull
2012-06-29,1.2785266750030413,1.3486570730844738,Bull
2012-07-02,1.2815622662629211,1.3566607000723625,Bull
2012-07-03,1.2816579871425458,1.3578567278445626,Crisis
2012-07-05,1.2782412655096265,1.3569561182478407,Bull
2012-07-06,1.2729715020681573,1.3542628670628571,Bull
2012-07-09,1.2730645386333272,1.3580185927768713,Bull
2012-07-10,1.2675753489144153,1.3520149219157822,Bull
2012-07-11,1.2682759570441244,1.3528100183871996,Bull
2012-07-12,1.2657344817298934,1.3527063968254196,Bull
2012-07-13,1.2756706137677667,1.3649026315695965,Bull
2012-07-16,1.275101806460448,1.3655084667392663,Bull
2012-07-17,1.2736106309307949,1.3668415568774674,Bear
2012-07-18,1.2779308042891095,1.3732130526053203,Bull
2012-07-19,1.2798610430747925,1.3739647938759927,Bull
2012-07-20,1.2748934515558397,1.373138833646804,Bull
2012-07-23,1.2686838602684012,1.3678905355773772,Bull
2012-07-24,1.264345791144881,1.3651522718813174,Bull
2012-07-25,1.2659335583166578,1.3667437820968162,Bull
2012-07-26,1.27589010834915,1.3752678483933014,Bull
2012-07-27,1.2849297650712197,1.3801009714048484,Bull
2012-07-30,1.2857384251527666,1.3842260790643772,Bull
2012-07-31,1.284683031063919,1.379529380549897,Bear
2012-08-01,1.283052779761773,1.3760492486444345,Bull
2012-08-02,1.281848783262658,1.3734687121531521,Bear
2012-08-03,1.2932407306765032,1.3809468111320093,Bull
2012-08-06,1.2951399083889676,1.38276892389353,Bull
2012-08-07,1.2968523144657709,1.3798128769776348,Bull
2012-08-08,1.2969065045282977,1.3778767046793219,Bull
2012-08-09,1.2975037027407452,1.3781865766776213,Bull
2012-08-10,1.2991804152384243,1.3823160434547597,Bull
2012-08-13,1.2980281112291032,1.380980194953499,Bull
2012-08-14,1.2965739834019046,1.3736141987285035,Bull
2012-08-15,1.2957627668032605,1.3668284108668725,Bull
2012-08-16,1.3000072219127468,1.3682205959030929,Bull
2012-08-17,1.3013139977191208,1.3719873643407778,Bull
2012-08-20,1.301670522527569,1.373173434388175,Bull
2012-08-21,1.3014626554702204,1.3731157614043026,Bull
2012-08-22,1.3041972029353879,1.382529710611314,Bull
2012-08-23,1.3005554506452808,1.3780564095952486,Bull
2012-08-24,1.3035389391805474,1.382523420610993,Bull
2012-08-27,1.3039299801085988,1.385933890965487,Bull
2012-08-28,1.3037067201681487,1.3864360324523273,Bull
2012-08-29,1.3031615347350103,1.3846593526811026,Bull
2012-08-30,1.2989297618863516,1.3815445126214287,Bull
2012-08-31,1.3051213151069252,1.3933082636970584,Bull
2012-09-04,1.304163054627687,1.3919785571172931,Bull
2012-09-05,1.3031429131206549,1.3886442280069609,Bull
2012-09-06,1.3137928181016238,1.3963061725546906,Bull
2012-09-07,1.3181470431833109,1.3969696157121299,Bull
2012-09-10,1.31620192690743,1.3935591497879585,Bear
2012-09-11,1.3182467636682251,1.3923928578637337,Bull
2012-09-12,1.3192372548357707,1.388236785623255,Bull
2012-09-13,1.3297329194657124,1.3987434041726396,Bull
2012-09-14,1.3302957058579108,1.3875943899296745,Bull
2012-09-17,1.3285328621195145,1.3914297640942144,Bull
2012-09-18,1.3288985586132374,1.3935362905070727,Bull
2012-09-19,1.3300676975732022,1.3976527928725044,Bull
2012-09-20,1.329650645695935,1.3990942625687255,Bull
2012-09-21,1.329936646126611,1.3993887562786125,Bull
2012-09-24,1.3292822792717656,1.4024974449211245,Bull
2012-09-25,1.3238274706201287,1.399083581795823,Bull
2012-09-26,1.3209287066124138,1.400381410159444,Bull
2012-09-27,1.3271342934153538,1.4043108221715492,Bull
2012-09-28,1.3234777472083863,1.400723954438931,Bull
2012-10-01,1.32594726139187,1.4050221445928568,Bull
2012-10-02,1.3264267021264051,1.405130185695545,Bull
2012-10-03,1.3285289520867452,1.4087531259888728,Bull
2012-10-04,1.3325173500899952,1.4077846723824503,Bull
2012-10-05,1.3308424453775234,1.4005479062727575,Bull
2012-10-08,1.3292475781744837,1.4023890583930003,Bull
2012-10-09,1.322362774018603,1.3930595486638295,Bull
2012-10-10,1.3193062135094424,1.3916563765684857,Bull
2012-10-11,1.3210042740799277,1.3959757556665304,Bear
2012-10-12,1.3198160443167226,1.3946294342057504,Bear
2012-10-15,1.3194689750148239,1.4003378154885702,Bear
2012-10-16,1.3197508922512557,1.4011081491721509,Bear
2012-10-17,1.3174504001328495,1.3997283933279585,Bear
2012-10-18,1.3151821643306016,1.3941174014022513,Bear
2012-10-19,1.3059893906756894,1.387746147776727,Bull
2012-10-22,1.3051048994436034,1.384305613724608,Bear
2012-10-23,1.3034189368521825,1.3806993449877119,Bear
2012-10-24,1.3010818867720022,1.37290959753655,Bear
2012-10-25,1.30090747794817,1.372501530797351,Bear
2012-10-26,1.3042781961369352,1.3801214371338895,Bear
2012-10-31,1.307417484254676,1.3833627478115398,Bear
2012-11-01,1.312574070715827,1.3875226588494176,Bull
2012-11-02,1.3058499147517262,1.3797124178075133,Bull
2012-11-05,1.307541157849902,1.384522737400937,Bull
2012-11-06,1.3123857434940749,1.385797898647688,Bull
2012-11-07,1.301756436599098,1.3770120437170985,Bull
2012-11-08,1.296749740608081,1.375251152880257,Bull
2012-11-09,1.2968038758739076,1.3765805507296025,Bear
2012-11-12,1.2971747353392142,1.3781562999137955,Bull
2012-11-13,1.2952732651569203,1.3771202873397335,Bull
2012-11-14,1.2878182806495528,1.3664884544571756,Bull
2012-11-15,1.2865962974473129,1.3640230127187079,Bull
2012-11-16,1.2890045030941348,1.3675892960108555,Bull
2012-11-19,1.3010578666271277,1.3811231516926907,Bull
2012-11-20,1.3001491796982598,1.375941247569698,Bull
2012-11-21,1.2999136593550702,1.377173780551874,Bear
2012-11-23,1.3090944208750632,1.3879001229075767,Bull
2012-11-26,1.3081151532783368,1.3887696031016294,Bull
2012-11-27,1.3053114565379522,1.386697161735924,Bull
2012-11-28,1.30920277453971,1.3926003282702084,Bull
2012-11-29,1.3125344333724276,1.396587673030781,Bull
2012-11-30,1.3121574611637372,1.3952469781284882,Bull
2012-12-03,1.3097846186798228,1.3916394457776866,Bull
2012-12-04,1.3090287716804798,1.393674219047652,Bull
2012-12-05,1.3100774735417307,1.3948871706342212,Bull
2012-12-06,1.312314109259479,1.398928538808229,Bull
2012-12-07,1.3133983444208954,1.396302599384377,Bull
2012-12-10,1.3142956473567413,1.3991238187482935,Bull
2012-12-11,1.3175677616733403,1.4005855393751343,Bull
2012-12-12,1.316978130720379,1.3944906190396402,Bull
2012-12-13,1.3129128126276377,1.3897702260860123,Bull
2012-12-14,1.3118636364367544,1.3908408289396617,Bull
2012-12-17,1.31697112580887,1.3923210350536592,Bull
2012-12-18,1.3213348409707155,1.395945770545985,Bull
2012-12-19,1.317920536805123,1.3915762998981929,Bull
2012-12-20,1.320589268589739,1.396471617032895,Bull
2012-12-21,1.3165976116858789,1.3949629178017502,Bull
2012-12-24,1.314733423758021,1.3913800939024106,Bull
2012-12-26,1.3129487220962943,1.3898630273516812,Bull
2012-12-27,1.3132439621565528,1.390610557596402,Bull
2012-12-28,1.3071449475860974,1.3847678541752664,Bull
2012-12-31,1.3161525528473483,1.3893221703815315,Bull
2013-01-02,1.3298266516845805,1.4032576305991296,Bull
2013-01-03,1.3259344172626017,1.3937498027925277,Bull
2013-01-04,1.326438197969779,1.3995965961675736,Bear
2013-01-07,1.3243475239301663,1.3975383976745401,Bull
2013-01-08,1.3235822240001036,1.3988066512253408,Bull
2013-01-09,1.3254009888831204,1.4004241862435762,Bull
2013-01-10,1.3306380903272195,1.4055522859838143,Bull
2013-01-11,1.331105013122443,1.4105115712898326,Bull
2013-01-14,1.330813393150366,1.4083825538409007,Bull
2013-01-15,1.3320236675313195,1.411550238857736,Bull
2013-01-16,1.3318923792435744,1.4126103418429983,Bull
2013-01-17,1.335131488082658,1.4124505982901492,Bull
2013-01-18,1.3368505038067535,1.4187038836110408,Bull
2013-01-22,1.3403176108993722,1.424382010842297,Bull
2013-01-23,1.3408538989393988,1.424904789857749,Bull
2013-01-24,1.340238216807911,1.42314034897674,Bull
2013-01-25,1.3420388331125928,1.420139528312373,Bull
2013-01-28,1.3403417219916325,1.4170499391787654,Bull
2013-01-29,1.3427899618709085,1.4172586903509354,Bull
2013-01-30,1.3413698576577604,1.412960057178076,Bull
2013-01-31,1.3398361192576866,1.4136286036114236,Bull
